CAM	Y	M 	D 	H	Obs	Pred0	Pred24	Pred48
  9 2020  2 19  0     4.61     1.11     1.14     1.17
  1 2020  2 20  0    10.80     4.57     4.55     4.36
  2 2020  2 20  0    10.80     2.53     2.24     1.64
  3 2020  2 20  0    10.80     4.12     4.10     4.01
  4 2020  2 20  0    10.80     3.10     2.99     3.09
  5 2020  2 20  0    10.80     3.25     3.25     3.36
  6 2020  2 20  0    10.80     2.23     2.23     2.40
  7 2020  2 20  0    10.80     1.38     1.38     1.39
  8 2020  2 20  0    10.80     6.93     6.95     7.39
  9 2020  2 20  0    10.80     2.27     2.22     2.27
  1 2020  2 21  0    26.15     3.58     3.58     3.82
  2 2020  2 21  0    26.15     4.17     5.96     5.60
  3 2020  2 21  0    26.15     3.58     3.58     4.51
  4 2020  2 21  0    26.15     4.38     3.26     3.46
  5 2020  2 21  0    26.15     1.95     1.95     2.48
  6 2020  2 21  0    26.15     3.52     3.52     3.20
  7 2020  2 21  0    26.15     0.37     0.33     0.42
  8 2020  2 21  0    26.15     3.18     3.14     3.43
  9 2020  2 21  0    26.15     1.58     1.49     1.33
  1 2020  2 22  0     1.80     1.68     1.68     2.52
  2 2020  2 22  0     1.80    12.83    10.56    10.74
  3 2020  2 22  0     1.80    13.38    13.37    10.14
  4 2020  2 22  0     1.80     2.25     2.19     1.98
  5 2020  2 22  0     1.80     1.10     1.10     2.02
  6 2020  2 22  0     1.80     3.33     3.33     3.29
  7 2020  2 22  0     1.80     2.88     2.27     3.20
  8 2020  2 22  0     1.80     2.47     2.46     2.67
  9 2020  2 22  0     1.80     2.23     2.13     1.65
  1 2020  2 23  0     2.71     5.98     6.03     2.82
  2 2020  2 23  0     2.71     7.02    21.61    18.72
  3 2020  2 23  0     2.71    10.85    10.95     8.15
  4 2020  2 23  0     2.71     3.60     3.20     0.94
  5 2020  2 23  0     2.71     1.19     1.19     3.76
  6 2020  2 23  0     2.71     3.52     3.52     3.44
  7 2020  2 23  0     2.71     1.32     2.10     1.29
  8 2020  2 23  0     2.71     4.82     4.88     2.08
  9 2020  2 23  0     2.71     3.29     3.46     2.88
  1 2020  2 24  0     7.29     1.70     1.70     1.80
  2 2020  2 24  0     7.29    11.22     8.83     4.94
  3 2020  2 24  0     7.29     6.01     5.99     8.48
  4 2020  2 24  0     7.29     0.82     0.82     0.98
  5 2020  2 24  0     7.29     2.14     2.14     1.63
  6 2020  2 24  0     7.29     3.09     3.09     3.81
  7 2020  2 24  0     7.29     0.48     0.32     0.29
  8 2020  2 24  0     7.29     1.67     1.68     1.46
  9 2020  2 24  0     7.29     2.56     2.73     2.50
  1 2020  2 25  0     3.89     2.58     2.58     2.12
  2 2020  2 25  0     3.89     4.10     3.31     3.12
  3 2020  2 25  0     3.89     3.16     3.16     4.51
  4 2020  2 25  0     3.89     1.26     1.27     1.49
  5 2020  2 25  0     3.89     1.59     1.59     0.46
  6 2020  2 25  0     3.89     4.72     4.72     2.12
  7 2020  2 25  0     3.89     0.39     0.27     0.29
  8 2020  2 25  0     3.89     2.07     2.08     1.54
  9 2020  2 25  0     3.89     1.03     1.02     1.09
  1 2020  2 26  0     7.66     6.00     6.01     7.88
  2 2020  2 26  0     7.66     3.92     4.63     6.08
  3 2020  2 26  0     7.66     3.84     3.84     3.61
  4 2020  2 26  0     7.66     2.67     2.80     4.27
  5 2020  2 26  0     7.66     4.49     4.49     3.65
